,Year,Month,MonthDay,WeekDay,Hour,Item,Cost
2023-11-18 11:38:00,2023,11,18,6,11,"Build a Bowl, Mac Bowl or Potato Bomb Bowl",8.0
2023-11-18 11:38:00,2023,11,18,6,11,Green Beans__mp_bomb,0.0
2023-11-18 11:38:00,2023,11,18,6,11,Potato Bomb Bowl Base__mp_bomb,0.0
2023-11-18 11:38:00,2023,11,18,6,11,Corn Bread Casserole__mp_bomb,0.0
2023-11-18 11:38:00,2023,11,18,6,11,Country Beans__mp_bomb,0.0
2023-11-18 11:38:00,2023,11,18,6,11,Certified Angus Beef Brisket__mp_bomb,10.0
2023-11-18 11:33:00,2023,11,18,6,11,Brisket & Cheese Meat Pie,4.0
2023-11-18 11:29:00,2023,11,18,6,11,Loaded Mash Potato,2.0
2023-11-18 11:29:00,2023,11,18,6,11,Prime Angus Brisket__combo,15.0
2023-11-18 11:29:00,2023,11,18,6,11,Ribs__combo,10.0
2023-11-18 11:29:00,2023,11,18,6,11,Bobs Country Beans__combo,0.0
2023-11-18 11:29:00,2023,11,18,6,11,Southern Creamy Coleslaw__combo,0.0
2023-11-18 11:21:00,2023,11,18,6,11,Prime Angus Brisket__combo,15.0
2023-11-18 11:21:00,2023,11,18,6,11,Country Green Beans__combo,0.0
2023-11-18 11:21:00,2023,11,18,6,11,Southern Creamy Coleslaw__combo,0.0
2023-11-18 11:21:00,2023,11,18,6,11,Mexican Coke a Cola,3.0
2023-11-18 11:21:00,2023,11,18,6,11,Mexican Coke a Cola,3.0
2023-11-18 11:21:00,2023,11,18,6,11,Texas Turkey__combo,10.0
2023-11-18 11:21:00,2023,11,18,6,11,Smoked Mac-N-Cheese__combo,0.0
2023-11-18 11:21:00,2023,11,18,6,11,Country Green Beans__combo,0.0
2023-11-18 11:21:00,2023,11,18,6,11,Smoked Mac-N-Cheese,2.0
2023-11-18 11:21:00,2023,11,18,6,11,Smoked Mac N Cheese,1.56
2023-11-18 11:21:00,2023,11,18,6,11,Reg Sliced Brisket Sandwich 1/3 Lb,16.0
2023-11-18 11:21:00,2023,11,18,6,11,Reg Sliced Brisket Sandwich 1/3 Lb,16.0
2023-11-18 11:12:00,2023,11,18,6,11,Reg Sliced Brisket Sandwich 1/3 Lb,16.0
2023-11-18 11:12:00,2023,11,18,6,11,Reg Sliced Brisket Sandwich 1/3 Lb,16.0
2023-11-18 10:44:00,2023,11,18,6,10,Mexican Coke a Cola,3.0
2023-11-18 10:44:00,2023,11,18,6,10,Big Red,2.0
2023-11-18 10:44:00,2023,11,18,6,10,1/2 Lb certified Angus Beef Brisket Burnt Ends,19.0
2023-11-18 10:44:00,2023,11,18,6,10,Brisket Tower,23.0
2023-11-18 10:44:00,2023,11,18,6,10,Country Green Beans,2.0
2023-11-18 10:43:00,2023,11,18,6,10,RC Cola,2.0
2023-11-18 10:43:00,2023,11,18,6,10,Side Stacker,6.0
2023-11-18 10:43:00,2023,11,18,6,10,Brisket Tower,23.0
2023-11-18 10:41:00,2023,11,18,6,10,Red Ribbon Almond Cream Soda,2.0
2023-11-18 10:41:00,2023,11,18,6,10,Chicken Quarter__combo,10.0
2023-11-18 10:41:00,2023,11,18,6,10,Southern Potato Salad__combo,0.0
2023-11-18 10:41:00,2023,11,18,6,10,Southern Potato Salad__combo,0.0
2023-11-18 10:21:00,2023,11,18,6,10,Prime Angus Brisket__combo,15.0
2023-11-18 10:21:00,2023,11,18,6,10,Loaded Mashed Potatoes__combo,0.0
2023-11-18 10:21:00,2023,11,18,6,10,Southern Creamy Coleslaw__combo,0.0
2023-11-18 10:21:00,2023,11,18,6,10,Big Red,2.0
2023-11-18 10:21:00,2023,11,18,6,10,RC Cola,2.0
2023-11-18 10:21:00,2023,11,18,6,10,Brisket Elote,8.0
2023-11-18 10:08:00,2023,11,18,6,10,30oz Large Side,8.0
2023-11-18 10:08:00,2023,11,18,6,10,1 LB Certified Angus Beef Brisket,39.0
2023-11-17 17:46:00,2023,11,17,5,17,Chicken Quarter__combo,10.0
2023-11-17 17:46:00,2023,11,17,5,17,Prime Angus Brisket__combo,15.0
2023-11-17 17:46:00,2023,11,17,5,17,Pulled Pork__combo,12.0
2023-11-17 17:46:00,2023,11,17,5,17,Ribs__combo,10.0
2023-11-17 17:46:00,2023,11,17,5,17,Smoked Mac-N-Cheese__combo,0.0
2023-11-17 17:46:00,2023,11,17,5,17,Smoked Mac-N-Cheese__combo,0.0
2023-11-17 17:46:00,2023,11,17,5,17,Southern Potato Salad__combo,0.0
2023-11-17 17:29:00,2023,11,17,5,17,1 LB Certified Angus Beef Brisket,39.0
2023-11-17 17:22:00,2023,11,17,5,17,Turkey 1 LB,23.0
2023-11-17 17:22:00,2023,11,17,5,17,Fun Pack Feeds 6,100.0
2023-11-17 17:13:00,2023,11,17,5,17,Prime Angus Brisket__combo,15.0
2023-11-17 17:13:00,2023,11,17,5,17,Prime Angus Brisket__combo,15.0
2023-11-17 17:13:00,2023,11,17,5,17,Pulled Pork__combo,12.0
2023-11-17 17:13:00,2023,11,17,5,17,Southern Potato Salad__combo,0.0
2023-11-17 17:13:00,2023,11,17,5,17,Southern Potato Salad__combo,0.0
2023-11-17 17:13:00,2023,11,17,5,17,30oz Large Side,8.0
2023-11-17 17:13:00,2023,11,17,5,17,Canned Diet Coke,2.0
2023-11-17 17:09:00,2023,11,17,5,17,Smoked Mac-N-Cheese,2.0
2023-11-17 17:09:00,2023,11,17,5,17,Coleslaw,1.56
2023-11-17 17:09:00,2023,11,17,5,17,1/4 Slab Rib,12.0
2023-11-17 17:05:00,2023,11,17,5,17,Smoked Mac-N-Cheese,2.0
2023-11-17 17:05:00,2023,11,17,5,17,Seasonal Side,1.56
2023-11-17 17:05:00,2023,11,17,5,17,Pulled Pork__combo,12.0
2023-11-17 17:05:00,2023,11,17,5,17,Sweet Potato casserole__combo,0.0
2023-11-17 17:05:00,2023,11,17,5,17,Bobs Country Beans__combo,0.0
2023-11-17 17:04:00,2023,11,17,5,17,Ribs__combo,10.0
2023-11-17 17:04:00,2023,11,17,5,17,Prime Angus Burnt Ends__combo,15.0
2023-11-17 17:04:00,2023,11,17,5,17,Smoked Mac-N-Cheese__combo,0.0
2023-11-17 17:04:00,2023,11,17,5,17,Smoked Mac-N-Cheese__combo,0.0
2023-11-17 17:04:00,2023,11,17,5,17,Ribs__combo,10.0
2023-11-17 17:04:00,2023,11,17,5,17,Prime Angus Burnt Ends__combo,15.0
2023-11-17 17:04:00,2023,11,17,5,17,Smoked Mac-N-Cheese__combo,0.0
2023-11-17 17:04:00,2023,11,17,5,17,Smoked Mac-N-Cheese__combo,0.0
2023-11-17 16:58:00,2023,11,17,5,16,Loaded Mash Potato,2.0
2023-11-17 16:58:00,2023,11,17,5,16,Reg Sliced Brisket Sandwich 1/3 Lb,16.0
2023-11-17 16:56:00,2023,11,17,5,16,Sweet Potato casserole__combo,0.0
2023-11-17 16:56:00,2023,11,17,5,16,Smoked Mac-N-Cheese__combo,0.0
2023-11-17 16:56:00,2023,11,17,5,16,Texas Turkey__combo,10.0
2023-11-17 16:56:00,2023,11,17,5,16,Texas Turkey__combo,10.0
2023-11-17 16:56:00,2023,11,17,5,16,Bobs Country Beans__combo,0.0
2023-11-17 16:56:00,2023,11,17,5,16,Country Green Beans__combo,0.0
2023-11-17 16:53:00,2023,11,17,5,16,Country Green Beans,2.0
2023-11-17 16:53:00,2023,11,17,5,16,Country Green Beans,2.0
2023-11-17 16:52:00,2023,11,17,5,16,Banana Pudding,4.0
2023-11-17 16:52:00,2023,11,17,5,16,Banana Pudding,4.0
2023-11-17 16:52:00,2023,11,17,5,16,30oz Large Side,8.0
2023-11-17 16:36:00,2023,11,17,5,16,Sweet Potato Casserole,2.0
2023-11-17 16:36:00,2023,11,17,5,16,Full Slab Rib,39.0
2023-11-17 16:31:00,2023,11,17,5,16,Prime Angus Brisket__combo,15.0
2023-11-17 16:31:00,2023,11,17,5,16,Bobs Country Beans__combo,0.0
2023-11-17 16:31:00,2023,11,17,5,16,Sweet Potato casserole__combo,0.0
2023-11-17 16:31:00,2023,11,17,5,16,Custom Item,3.0
2023-11-17 16:31:00,2023,11,17,5,16,Ribs__combo,10.0
2023-11-17 16:31:00,2023,11,17,5,16,Smoked Mac-N-Cheese__combo,0.0
2023-11-17 16:31:00,2023,11,17,5,16,Smoked Mac-N-Cheese__combo,0.0
2023-11-17 16:26:00,2023,11,17,5,16,Fun Pack Feeds 6,100.0
2023-11-17 16:24:00,2023,11,17,5,16,Smoked Mac-N-Cheese,2.0
2023-11-17 16:24:00,2023,11,17,5,16,Brisket Elote,8.0
2023-11-17 16:24:00,2023,11,17,5,16,1/2 Lb Certified Angus Beef Brisket,19.0
2023-11-17 16:24:00,2023,11,17,5,16,1/2 Slab Rib,25.0
2023-11-17 16:18:00,2023,11,17,5,16,"Build a Bowl, Mac Bowl or Potato Bomb Bowl",8.0
2023-11-17 16:18:00,2023,11,17,5,16,Add 1 or more sides only $1.50 regardless of how many you add__mp_bomb,1.5
2023-11-17 16:18:00,2023,11,17,5,16,Mac-N-Cheese Bowl Base__mp_bomb,0.0
2023-11-17 16:18:00,2023,11,17,5,16,Pulled Pork__mp_bomb,7.0
2023-11-17 16:18:00,2023,11,17,5,16,Custom Item,3.0
2023-11-17 16:18:00,2023,11,17,5,16,Custom Item,3.0
2023-11-17 16:18:00,2023,11,17,5,16,30oz Large Side,8.0
2023-11-17 16:17:00,2023,11,17,5,16,Seasonal Side Specials Daily,2.0
2023-11-17 16:17:00,2023,11,17,5,16,Texas Turkey__combo,10.0
2023-11-17 16:17:00,2023,11,17,5,16,Prime Angus Burnt Ends__combo,15.0
2023-11-17 16:17:00,2023,11,17,5,16,Bobs Country Beans__combo,0.0
2023-11-17 16:17:00,2023,11,17,5,16,Country Green Beans__combo,0.0
2023-11-17 16:12:00,2023,11,17,5,16,Custom Item,3.0
2023-11-17 16:12:00,2023,11,17,5,16,Custom Item,3.0
2023-11-17 16:12:00,2023,11,17,5,16,"Build a Bowl, Mac Bowl or Potato Bomb Bowl",8.0
2023-11-17 16:12:00,2023,11,17,5,16,Add 1 or more sides only $1.50 regardless of how many you add__mp_bomb,1.5
2023-11-17 16:12:00,2023,11,17,5,16,Potato Bomb Bowl Base__mp_bomb,0.0
2023-11-17 16:12:00,2023,11,17,5,16,Certified Angus Beef Brisket Burnt Ends__mp_bomb,10.0
2023-11-17 16:12:00,2023,11,17,5,16,"Build a Bowl, Mac Bowl or Potato Bomb Bowl",8.0
2023-11-17 16:12:00,2023,11,17,5,16,Add 1 or more sides only $1.50 regardless of how many you add__mp_bomb,1.5
2023-11-17 16:12:00,2023,11,17,5,16,Potato Bomb Bowl Base__mp_bomb,0.0
2023-11-17 16:12:00,2023,11,17,5,16,Certified Angus Beef Brisket Burnt Ends__mp_bomb,10.0
2023-11-17 16:07:00,2023,11,17,5,16,Prime Angus Brisket__combo,15.0
2023-11-17 16:07:00,2023,11,17,5,16,Prime Angus Burnt Ends__combo,15.0
2023-11-17 16:07:00,2023,11,17,5,16,Prime Angus Burnt Ends__combo,15.0
2023-11-17 16:07:00,2023,11,17,5,16,Smoked Mac-N-Cheese__combo,0.0
2023-11-17 16:07:00,2023,11,17,5,16,Smoked Mac-N-Cheese__combo,0.0
2023-11-17 15:41:00,2023,11,17,5,15,Bob’s Country Beans,2.0
2023-11-17 15:41:00,2023,11,17,5,15,Prime Angus Brisket__combo,15.0
2023-11-17 15:41:00,2023,11,17,5,15,Southern Potato Salad__combo,0.0
2023-11-17 15:41:00,2023,11,17,5,15,Southern Creamy Coleslaw__combo,0.0
2023-11-17 15:37:00,2023,11,17,5,15,Sweet Potato Casserole,2.0
2023-11-17 15:37:00,2023,11,17,5,15,Seasonal Side,1.56
2023-11-17 15:37:00,2023,11,17,5,15,Chicken Quarter__combo,10.0
2023-11-17 15:37:00,2023,11,17,5,15,Prime Angus Burnt Ends__combo,15.0
2023-11-17 15:37:00,2023,11,17,5,15,Smoked Mac-N-Cheese__combo,0.0
2023-11-17 15:37:00,2023,11,17,5,15,Bobs Country Beans__combo,0.0
2023-11-17 15:30:00,2023,11,17,5,15,Prime Angus Brisket__combo,15.0
2023-11-17 15:30:00,2023,11,17,5,15,Pulled Pork__combo,12.0
2023-11-17 15:30:00,2023,11,17,5,15,Chicken Quarter__combo,10.0
2023-11-17 15:30:00,2023,11,17,5,15,Ribs__combo,10.0
2023-11-17 15:30:00,2023,11,17,5,15,Prime Angus Burnt Ends__combo,15.0
2023-11-17 15:30:00,2023,11,17,5,15,Bobs Country Beans__combo,0.0
2023-11-17 15:30:00,2023,11,17,5,15,Bobs Country Beans__combo,0.0
2023-11-17 15:30:00,2023,11,17,5,15,Bobs Country Beans__combo,0.0
2023-11-17 15:30:00,2023,11,17,5,15,Bobs Country Beans__combo,0.0
2023-11-17 15:30:00,2023,11,17,5,15,Canned Coke,2.0
2023-11-17 15:25:00,2023,11,17,5,15,Prime Angus Brisket__combo,15.0
2023-11-17 15:25:00,2023,11,17,5,15,Ribs__combo,10.0
2023-11-17 15:25:00,2023,11,17,5,15,Texas Turkey__combo,10.0
2023-11-17 15:25:00,2023,11,17,5,15,Smoked Mac-N-Cheese__combo,0.0
2023-11-17 15:25:00,2023,11,17,5,15,Smoked Mac-N-Cheese__combo,0.0
2023-11-17 15:25:00,2023,11,17,5,15,Pulled Pork__combo,12.0
2023-11-17 15:25:00,2023,11,17,5,15,Pulled Pork__combo,12.0
2023-11-17 15:25:00,2023,11,17,5,15,Smoked Mac-N-Cheese__combo,0.0
2023-11-17 15:25:00,2023,11,17,5,15,Smoked Mac-N-Cheese__combo,0.0
2023-11-17 15:15:00,2023,11,17,5,15,Chicken Quarter__combo,10.0
2023-11-17 15:15:00,2023,11,17,5,15,Ribs__combo,10.0
2023-11-17 15:15:00,2023,11,17,5,15,Smoked Mac-N-Cheese__combo,0.0
2023-11-17 15:15:00,2023,11,17,5,15,Bobs Country Beans__combo,0.0
2023-11-17 14:51:00,2023,11,17,5,14,Chicken Quarter__combo,10.0
2023-11-17 14:51:00,2023,11,17,5,14,Prime Angus Brisket__combo,15.0
2023-11-17 14:51:00,2023,11,17,5,14,Bobs Country Beans__combo,0.0
2023-11-17 14:51:00,2023,11,17,5,14,Sweet Potato casserole__combo,0.0
2023-11-17 14:42:00,2023,11,17,5,14,1/2 Lb certified Angus Beef Brisket Burnt Ends,19.0
2023-11-17 14:38:00,2023,11,17,5,14,Prime Angus Burnt Ends__combo,15.0
2023-11-17 14:38:00,2023,11,17,5,14,Bobs Country Beans__combo,0.0
2023-11-17 14:38:00,2023,11,17,5,14,Southern Creamy Coleslaw__combo,0.0
2023-11-17 14:38:00,2023,11,17,5,14,Prime Angus Burnt Ends__combo,15.0
2023-11-17 14:38:00,2023,11,17,5,14,Bobs Country Beans__combo,0.0
2023-11-17 14:38:00,2023,11,17,5,14,Southern Creamy Coleslaw__combo,0.0
2023-11-17 14:35:00,2023,11,17,5,14,2 Chicken Leg Quarters,15.0
2023-11-17 14:35:00,2023,11,17,5,14,"Build a Bowl, Mac Bowl or Potato Bomb Bowl",8.0
2023-11-17 14:35:00,2023,11,17,5,14,Green Beans__mp_bomb,0.0
2023-11-17 14:35:00,2023,11,17,5,14,Corn Bread Casserole__mp_bomb,0.0
2023-11-17 14:35:00,2023,11,17,5,14,Potato Bomb Bowl Base__mp_bomb,0.0
2023-11-17 14:35:00,2023,11,17,5,14,Certified Angus Beef Brisket__mp_bomb,10.0
2023-11-17 14:35:00,2023,11,17,5,14,"Build a Bowl, Mac Bowl or Potato Bomb Bowl",8.0
2023-11-17 14:35:00,2023,11,17,5,14,Green Beans__mp_bomb,0.0
2023-11-17 14:35:00,2023,11,17,5,14,Corn Bread Casserole__mp_bomb,0.0
2023-11-17 14:35:00,2023,11,17,5,14,Potato Bomb Bowl Base__mp_bomb,0.0
2023-11-17 14:35:00,2023,11,17,5,14,Certified Angus Beef Brisket__mp_bomb,10.0
2023-11-17 14:35:00,2023,11,17,5,14,Beef Rib Medium,29.0
2023-11-17 14:35:00,2023,11,17,5,14,Custom Item,3.0
2023-11-17 14:35:00,2023,11,17,5,14,Custom Item,3.0
2023-11-17 14:29:00,2023,11,17,5,14,Chicken Quarter__combo,10.0
2023-11-17 14:29:00,2023,11,17,5,14,Prime Angus Brisket__combo,15.0
2023-11-17 14:29:00,2023,11,17,5,14,Smoked Mac-N-Cheese__combo,0.0
2023-11-17 14:29:00,2023,11,17,5,14,Southern Creamy Coleslaw__combo,0.0
2023-11-17 14:23:00,2023,11,17,5,14,Side Stacker,6.0
2023-11-17 14:23:00,2023,11,17,5,14,Side Stacker,6.0
2023-11-17 14:06:00,2023,11,17,5,14,Orange Nehi Bottle,2.0
2023-11-17 14:06:00,2023,11,17,5,14,Side Stacker,6.0
2023-11-17 13:58:00,2023,11,17,5,13,1/4 Slab Rib,12.0
2023-11-17 13:56:00,2023,11,17,5,13,Sloppy Hog Sandwich,15.0
2023-11-17 13:56:00,2023,11,17,5,13,Country Green Beans,2.0
2023-11-17 13:56:00,2023,11,17,5,13,Smoked Mac N Cheese,1.56
2023-11-17 13:56:00,2023,11,17,5,13,Pulled Pork__combo,12.0
2023-11-17 13:56:00,2023,11,17,5,13,Loaded Mashed Potatoes__combo,0.0
2023-11-17 13:56:00,2023,11,17,5,13,Bobs Country Beans__combo,0.0
2023-11-17 13:55:00,2023,11,17,5,13,"Build a Bowl, Mac Bowl or Potato Bomb Bowl",8.0
2023-11-17 13:55:00,2023,11,17,5,13,Sweet Potato Casserole__mp_bomb,0.0
2023-11-17 13:55:00,2023,11,17,5,13,Mac-N-Cheese Bowl Base__mp_bomb,0.0
2023-11-17 13:55:00,2023,11,17,5,13,Certified Angus Beef Brisket__mp_bomb,10.0
2023-11-17 13:55:00,2023,11,17,5,13,Extra Sauce__mp_bomb,0.0
2023-11-17 13:55:00,2023,11,17,5,13,"Build a Bowl, Mac Bowl or Potato Bomb Bowl",8.0
2023-11-17 13:55:00,2023,11,17,5,13,Sweet Potato Casserole__mp_bomb,0.0
2023-11-17 13:55:00,2023,11,17,5,13,Mac-N-Cheese Bowl Base__mp_bomb,0.0
2023-11-17 13:55:00,2023,11,17,5,13,Pulled Pork__mp_bomb,7.0
2023-11-17 13:55:00,2023,11,17,5,13,Some sauce not too much__mp_bomb,0.0
2023-11-17 13:50:00,2023,11,17,5,13,Smoked Mac-N-Cheese,2.0
2023-11-17 13:50:00,2023,11,17,5,13,Brisket & Cheese Meat Pie,4.0
2023-11-17 13:50:00,2023,11,17,5,13,Brisket & Cheese Meat Pie,4.0
2023-11-17 13:50:00,2023,11,17,5,13,1/2 Slab Rib,25.0
2023-11-17 13:47:00,2023,11,17,5,13,Texas Beef Sausage__combo,10.0
2023-11-17 13:47:00,2023,11,17,5,13,Ribs__combo,10.0
2023-11-17 13:47:00,2023,11,17,5,13,Prime Angus Brisket__combo,15.0
2023-11-17 13:47:00,2023,11,17,5,13,Smoked Mac-N-Cheese__combo,0.0
2023-11-17 13:47:00,2023,11,17,5,13,Southern Potato Salad__combo,0.0
2023-11-17 13:47:00,2023,11,17,5,13,Fire Roasted Sweet Corn,2.0
2023-11-17 13:47:00,2023,11,17,5,13,Texas Beef Sausage__combo,10.0
2023-11-17 13:47:00,2023,11,17,5,13,Ribs__combo,10.0
2023-11-17 13:47:00,2023,11,17,5,13,Prime Angus Brisket__combo,15.0
2023-11-17 13:47:00,2023,11,17,5,13,Smoked Mac-N-Cheese__combo,0.0
2023-11-17 13:47:00,2023,11,17,5,13,Southern Potato Salad__combo,0.0
2023-11-17 13:43:00,2023,11,17,5,13,Southern Creamy Coleslaw,2.0
2023-11-17 13:43:00,2023,11,17,5,13,Potato Salad,1.56
2023-11-17 13:43:00,2023,11,17,5,13,Canned Coke,2.0
2023-11-17 13:43:00,2023,11,17,5,13,1/2 Slab Rib,25.0
2023-11-17 13:43:00,2023,11,17,5,13,1/2 Lb certified Angus Beef Brisket Burnt Ends,19.0
2023-11-17 13:43:00,2023,11,17,5,13,1/2 Lb Certified Angus Beef Brisket,19.0
2023-11-17 13:41:00,2023,11,17,5,13,Mexican Coke a Cola,3.0
2023-11-17 13:41:00,2023,11,17,5,13,Reg Pulled Pork Sandwich 1/3 Lb,13.0
2023-11-17 13:41:00,2023,11,17,5,13,Reg Pulled Pork Sandwich 1/3 Lb,13.0
2023-11-17 13:32:00,2023,11,17,5,13,"Build a Bowl, Mac Bowl or Potato Bomb Bowl",8.0
2023-11-17 13:32:00,2023,11,17,5,13,Green Beans__mp_bomb,0.0
2023-11-17 13:32:00,2023,11,17,5,13,Corn Bread Casserole__mp_bomb,0.0
2023-11-17 13:32:00,2023,11,17,5,13,Loaded Mash Potato__mp_bomb,0.0
2023-11-17 13:32:00,2023,11,17,5,13,Mac-N-Cheese Bowl Base__mp_bomb,0.0
2023-11-17 13:32:00,2023,11,17,5,13,Certified Angus Beef Brisket__mp_bomb,10.0
2023-11-17 13:32:00,2023,11,17,5,13,No Sauce__mp_bomb,0.0
2023-11-17 13:28:00,2023,11,17,5,13,Brisket Elote,8.0
2023-11-17 13:28:00,2023,11,17,5,13,Beef Rib Small,21.0
2023-11-17 13:24:00,2023,11,17,5,13,Southern Potato salad,2.0
2023-11-17 13:24:00,2023,11,17,5,13,1/4 Lb Certified Angus Beef Brisket,9.0
2023-11-17 13:18:00,2023,11,17,5,13,Bob’s Country Beans,2.0
2023-11-17 13:18:00,2023,11,17,5,13,1/2 Slab Rib,25.0
2023-11-17 13:09:00,2023,11,17,5,13,Reg Chopped Prime Angus Beef Brisket Sandwich 1/3 Lb,16.0
2023-11-17 13:09:00,2023,11,17,5,13,Smoked Mac-N-Cheese,2.0
2023-11-17 13:09:00,2023,11,17,5,13,Reg Chopped Prime Angus Beef Brisket Sandwich 1/3 Lb,16.0
2023-11-17 13:05:00,2023,11,17,5,13,Canned Coke,2.0
2023-11-17 13:05:00,2023,11,17,5,13,Smoked Mac-N-Cheese,2.0
2023-11-17 13:05:00,2023,11,17,5,13,Reg Sliced Brisket Sandwich 1/3 Lb,16.0
2023-11-17 12:47:00,2023,11,17,5,12,Prime Angus Burnt Ends__combo,15.0
2023-11-17 12:47:00,2023,11,17,5,12,Prime Angus Brisket__combo,15.0
2023-11-17 12:47:00,2023,11,17,5,12,Sweet Potato casserole__combo,0.0
2023-11-17 12:47:00,2023,11,17,5,12,Loaded Mashed Potatoes__combo,0.0
2023-11-17 12:47:00,2023,11,17,5,12,Prime Angus Brisket__combo,15.0
2023-11-17 12:47:00,2023,11,17,5,12,Prime Angus Burnt Ends__combo,15.0
2023-11-17 12:47:00,2023,11,17,5,12,Loaded Mashed Potatoes__combo,0.0
2023-11-17 12:47:00,2023,11,17,5,12,Bobs Country Beans__combo,0.0
2023-11-17 12:47:00,2023,11,17,5,12,Reg Pulled Pork Sandwich 1/3 Lb,13.0
2023-11-17 12:40:00,2023,11,17,5,12,Prime Angus Burnt Ends__combo,15.0
2023-11-17 12:40:00,2023,11,17,5,12,Smoked Mac-N-Cheese__combo,0.0
2023-11-17 12:40:00,2023,11,17,5,12,Southern Creamy Coleslaw__combo,0.0
2023-11-17 12:39:00,2023,11,17,5,12,Cornbread casserole,2.0
2023-11-17 12:39:00,2023,11,17,5,12,Prime Angus Brisket__combo,15.0
2023-11-17 12:39:00,2023,11,17,5,12,Smoked Mac-N-Cheese__combo,0.0
2023-11-17 12:39:00,2023,11,17,5,12,Country Green Beans__combo,0.0
2023-11-17 12:39:00,2023,11,17,5,12,Extra Sauce__combo,0.0
2023-11-17 12:36:00,2023,11,17,5,12,Prime Angus Burnt Ends__combo,15.0
2023-11-17 12:36:00,2023,11,17,5,12,Texas Turkey__combo,10.0
2023-11-17 12:36:00,2023,11,17,5,12,Smoked Mac-N-Cheese__combo,0.0
2023-11-17 12:36:00,2023,11,17,5,12,Country Green Beans__combo,0.0
2023-11-17 12:27:00,2023,11,17,5,12,2 Chicken Leg Quarters,15.0
2023-11-17 12:27:00,2023,11,17,5,12,Smoked Mac-N-Cheese,2.0
2023-11-17 12:27:00,2023,11,17,5,12,1/4 Slab Rib,12.0
2023-11-17 12:27:00,2023,11,17,5,12,Seasonal Side Specials Daily,2.0
2023-11-17 12:27:00,2023,11,17,5,12,Seasonal Side Specials Daily,2.0
2023-11-17 12:27:00,2023,11,17,5,12,Canned Coke,2.0
2023-11-17 12:27:00,2023,11,17,5,12,Canned Coke,2.0
2023-11-17 12:23:00,2023,11,17,5,12,Grape Nehi Bottle,2.0
2023-11-17 12:23:00,2023,11,17,5,12,Reg Chopped Prime Angus Beef Brisket Sandwich 1/3 Lb,16.0
2023-11-17 12:23:00,2023,11,17,5,12,Fire Roasted Sweet Corn,2.0
2023-11-17 12:23:00,2023,11,17,5,12,Smoked Mac-N-Cheese,2.0
2023-11-17 12:22:00,2023,11,17,5,12,Canned Coke,2.0
2023-11-17 12:22:00,2023,11,17,5,12,Pulled Pork__combo,12.0
2023-11-17 12:22:00,2023,11,17,5,12,Texas Turkey__combo,10.0
2023-11-17 12:22:00,2023,11,17,5,12,Smoked Mac-N-Cheese__combo,0.0
2023-11-17 12:22:00,2023,11,17,5,12,Country Green Beans__combo,0.0
2023-11-17 12:22:00,2023,11,17,5,12,Prime Angus Brisket__combo,15.0
2023-11-17 12:22:00,2023,11,17,5,12,Prime Angus Burnt Ends__combo,15.0
2023-11-17 12:22:00,2023,11,17,5,12,Bobs Country Beans__combo,0.0
2023-11-17 12:22:00,2023,11,17,5,12,Loaded Mashed Potatoes__combo,0.0
2023-11-17 12:12:00,2023,11,17,5,12,Arizona Arnold Palmer Ice Tea,2.0
2023-11-17 12:12:00,2023,11,17,5,12,Smoked Mac-N-Cheese,2.0
2023-11-17 12:12:00,2023,11,17,5,12,Custom Item,7.0
2023-11-17 12:12:00,2023,11,17,5,12,1/2 Lb certified Angus Beef Brisket Burnt Ends,19.0
2023-11-17 12:10:00,2023,11,17,5,12,Prime Angus Brisket__combo,15.0
2023-11-17 12:10:00,2023,11,17,5,12,Prime Angus Burnt Ends__combo,15.0
2023-11-17 12:10:00,2023,11,17,5,12,Southern Potato Salad__combo,0.0
2023-11-17 12:10:00,2023,11,17,5,12,Smoked Mac-N-Cheese__combo,0.0
2023-11-17 12:10:00,2023,11,17,5,12,Ribs__combo,10.0
2023-11-17 12:10:00,2023,11,17,5,12,Prime Angus Burnt Ends__combo,15.0
2023-11-17 12:10:00,2023,11,17,5,12,Smoked Mac-N-Cheese__combo,0.0
2023-11-17 12:10:00,2023,11,17,5,12,Southern Potato Salad__combo,0.0
2023-11-17 12:10:00,2023,11,17,5,12,Pulled Chicken Sandwich,15.0
2023-11-17 12:10:00,2023,11,17,5,12,Bob’s Country Beans,2.0
2023-11-17 12:10:00,2023,11,17,5,12,Coleslaw,1.56
2023-11-17 12:10:00,2023,11,17,5,12,Dasani Water Bottle,2.0
2023-11-17 12:10:00,2023,11,17,5,12,Arizona Arnold Palmer Ice Tea,2.0
2023-11-17 12:10:00,2023,11,17,5,12,Dasani Water Bottle,2.0
2023-11-17 12:02:00,2023,11,17,5,12,Ribs__combo,10.0
2023-11-17 12:02:00,2023,11,17,5,12,Chicken Quarter__combo,10.0
2023-11-17 12:02:00,2023,11,17,5,12,Bobs Country Beans__combo,0.0
2023-11-17 12:02:00,2023,11,17,5,12,Loaded Mashed Potatoes__combo,0.0
2023-11-17 11:59:00,2023,11,17,5,11,Arizona Arnold Palmer Ice Tea,2.0
2023-11-17 11:59:00,2023,11,17,5,11,Prime Angus Burnt Ends__combo,15.0
2023-11-17 11:59:00,2023,11,17,5,11,Country Green Beans__combo,0.0
2023-11-17 11:59:00,2023,11,17,5,11,Bobs Country Beans__combo,0.0
